Index,x,y,size,angle,response
3999,514.362,348.171,2.11032,214.864,0.00183832
4000,514.421,73.9593,6.24054,169.685,0.00456579
4001,514.533,34.2355,2.6574,13.5986,0.001306
4002,514.945,88.2647,3.03438,306.382,0.000666149
4003,515.059,126.788,1.92618,322.164,0.000800692
4004,515.099,95.0497,1.83098,211.15,0.00176518
4005,515.099,95.0497,1.83098,332.11,0.00176518
4006,515.112,364.3,2.12231,330.557,0.00168685
4007,515.18,185.539,3.13045,164.884,0.000978827
4008,515.222,397.297,3.95597,65.1918,0.00225523
4009,515.499,425.268,2.9459,24.1875,0.00220339
4010,515.518,267.831,2.7459,140.42,0.00136668
4011,515.529,321.078,1.97117,172.905,0.00127825
4012,515.837,403.949,1.8887,61.7027,0.00125249
4013,515.837,403.949,1.8887,119.132,0.00125249
4014,516.248,164.825,1.8556,141.868,0.00114129
4015,516.308,288.767,2.37743,182.709,0.00216461
4016,516.341,180.1,2.51862,138.501,0.000765956
4017,516.377,261.9,2.72624,171.174,0.00139584
4018,516.587,336.738,2.43594,212.778,0.00116714
4019,516.648,175.409,2.13095,175.801,0.00129341
4020,516.763,172.145,4.84945,135.623,0.0014048
4021,517.171,441.844,3.3012,251.261,0.00147181
4022,517.229,193.939,1.91717,152.942,0.000991437
4023,517.436,97.1545,1.98928,214.873,0.000906264
4024,517.607,151.793,2.53471,131.94,0.00124886
4025,517.713,464.947,2.15831,84.9841,0.00237549
4026,517.713,464.947,2.15831,98.7194,0.00237549
4027,517.714,473.994,2.04262,318.297,0.00148418
4028,518.052,363.115,2.35094,328.39,0.00201439
4029,518.081,244.178,2.66059,150.11,0.0010448
4030,518.084,460.665,1.82982,333.411,0.000922956
4031,518.088,302.67,5.72528,180.556,0.00210179
4032,518.334,159.372,5.17527,135.285,0.00117736
4033,518.471,151.365,4.01534,142.732,0.00124044
4034,518.719,433.491,2.13536,188.964,0.00266942
4035,518.781,129.345,2.32207,332.732,0.00121737
4036,518.786,406.957,2.45209,179.484,0.00137567
4037,518.786,406.957,2.45209,196.351,0.00137567
4038,518.807,380.696,2.39773,158.467,0.00120017
4039,519.089,399.891,2.9096,54.7048,0.00178055
4040,519.217,452.15,2.01178,19.8763,0.00323389
4041,519.271,203.245,2.68662,133.797,0.00164294
4042,519.271,203.245,2.68662,179.644,0.00164294
4043,519.434,266.1,2.36856,154.841,0.000925344
4044,519.507,346.658,2.48273,85.776,0.00249324
4045,519.547,66.004,6.38363,168.303,0.00875271
4046,519.885,257.995,2.32688,2.46216,0.000817641
4047,520.081,212.103,3.25659,142.961,0.00126588
4048,520.118,458.262,2.16701,6.53706,0.00120969
4049,520.118,458.262,2.16701,329.065,0.00120969
4050,520.119,338.358,2.30164,181.861,0.00141881
4051,520.154,367.087,2.20344,277.787,0.00132893
4052,520.303,234.939,3.8707,113.647,0.00111665
4053,520.517,282.19,2.03457,207.906,0.00219038
4054,520.624,386.497,1.981,63.6928,0.000973847
4055,520.624,386.497,1.981,107.281,0.000973847
4056,520.925,156.431,1.91337,139.822,0.000591789
4057,520.985,86.6697,2.21478,170.625,0.0012714
4058,521.011,394.809,2.23768,37.0138,0.00202302
4059,521.073,206.654,2.35254,138.274,0.00168375
4060,521.073,206.654,2.35254,179.061,0.00168375
4061,521.113,146.54,2.12353,154.135,0.00163992
4062,521.233,438.285,1.99863,41.9751,0.0018524
4063,521.233,438.285,1.99863,186.286,0.0018524
4064,521.272,187.991,4.60685,147.373,0.000696741
4065,521.308,176.298,3.15396,121.451,0.00159229
4066,521.313,419.358,2.22307,191.288,0.00154539
4067,521.426,145.281,3.06622,141.202,0.00167614
4068,521.459,359.872,2.47044,144.093,0.00164084
4069,522.024,405.051,1.96069,169.933,0.00101471
4070,522.083,45.2408,4.81721,28.2518,0.00904713
4071,522.289,176.109,2.1802,110.972,0.00155701
4072,522.325,268.778,3.13402,50.0294,0.00237516
4073,522.652,121.65,7.40386,331.249,0.00192109
4074,522.73,96.5316,3.09304,252.926,0.00166227
4075,522.73,96.5316,3.09304,359.94,0.00166227
4076,523.067,471.629,4.87719,83.4903,0.00414262
4077,523.288,238.387,2.06407,97.7946,0.00174246
4078,523.307,297.084,2.66522,179.965,0.00147357
4079,523.43,67.5658,2.37885,345.867,0.00148183
4080,523.459,447.371,6.00293,62.9834,0.00209547
4081,523.648,419.661,5.95196,322.636,0.00207896
4082,523.701,233.159,4.8467,123.257,0.00124361
4083,523.701,426.604,2.72187,12.7282,0.00205863
4084,523.701,426.604,2.72187,154.403,0.00205863
4085,523.864,313.052,2.49368,159.547,0.00208808
4086,524.028,253.059,2.71068,160.233,0.00190582
4087,524.481,87.0206,2.57794,163.519,0.00158313
4088,524.491,219.089,1.90755,166.401,0.0011056
4089,524.537,135.546,1.99203,349.68,0.00122212
4090,524.722,178.035,16.3765,137.867,0.000987578
4091,524.8,363.151,2.82064,153.537,0.00207956
4092,524.8,363.151,2.82064,238.596,0.00207956
4093,525.003,352.116,1.94619,132.265,0.000911581
4094,525.11,274.504,10.2915,174.494,0.00357
4095,525.131,370.09,4.15321,85.2885,0.00146404
4096,525.266,31.1885,5.53642,3.92265,0.0115512
4097,525.336,458.905,1.88942,49.1109,0.00181311
4098,525.336,458.905,1.88942,216.304,0.00181311
4099,525.337,71.945,2.11726,339.165,0.00154767
4100,525.349,240.97,2.27541,170.236,0.00110339
4101,525.384,321.563,2.41062,166.084,0.00164942
4102,525.39,169.196,2.1829,147.064,0.00158358
4103,525.519,114.339,4.17171,109.735,0.00171988
4104,525.542,179.938,1.92687,149.625,0.000520033
4105,525.994,436.042,1.87948,21.3969,0.00216504
4106,526.005,439.835,1.81683,15.3408,0.00162614
4107,526.005,439.835,1.81683,201.459,0.00162614
4108,526.022,209.675,1.90125,156.521,0.00119348
4109,526.251,41.2203,2.1016,346.309,0.00136646
4110,526.509,470.004,2.20659,92.1473,0.00302326
4111,526.527,165.596,2.00785,102.429,0.00105627
4112,526.545,445.3,3.08587,27.7282,0.00185797
4113,526.545,445.3,3.08587,356.808,0.00185797
4114,526.723,52.2894,3.1716,37.0036,0.00135131
4115,526.809,348.022,2.14438,188.803,0.00151632
4116,526.886,296.542,11.9877,171.666,0.00142708
4117,526.938,98.0099,3.04836,0.0470352,0.00147805
4118,527.001,129.593,2.2039,0.544739,0.00146194
4119,527.044,341.325,2.16593,142.393,0.00175017
4120,527.066,453.26,2.90576,52.9447,0.00205211
4121,527.116,60.3608,2.59826,336.518,0.00120523
4122,527.164,399.914,1.95238,7.48219,0.00210104
4123,527.164,399.914,1.95238,192.498,0.00210104
4124,527.274,305.544,3.42689,162.451,0.00196801
4125,527.542,214.722,2.41695,141.681,0.00173735
4126,527.714,179.212,5.38414,136.001,0.00094716
4127,527.9,301.513,2.1894,161.65,0.00174598
4128,528.233,326.107,3.13947,195.722,0.00193141
4129,528.278,238.036,2.65921,156.209,0.000799916
4130,528.358,295.838,4.00679,182.143,0.0018967
4131,528.552,423.071,1.80879,114.794,0.0024481
4132,528.552,423.071,1.80879,354.053,0.0024481
4133,528.821,138.123,2.42968,325.41,0.00170905
4134,529.122,117.196,1.90288,43.4871,0.00111021
4135,529.299,26.8787,2.92816,10.5166,0.00143063
4136,529.303,440.17,2.59171,58.0665,0.00219253
4137,529.376,45.5575,4.29385,32.6365,0.00210472
4138,529.435,412.285,2.13032,21.7653,0.00242993
4139,529.435,412.285,2.13032,46.5141,0.00242993
4140,529.435,412.285,2.13032,169.621,0.00242993
4141,529.625,165.601,5.01845,131.034,0.0014508
4142,529.868,378.493,2.75073,142.069,0.00189728
4143,530.155,211.221,2.36388,136.269,0.00113411
4144,530.343,399.551,1.98034,190.062,0.00171098
4145,530.345,132.765,2.63886,7.9023,0.00161128
4146,530.4,200.708,2.0318,51.925,0.0017
4147,530.407,413.585,6.3936,79.5622,0.00231506
4148,530.407,413.585,6.3936,322.285,0.00231506
4149,530.42,369.471,2.53677,121.415,0.00190097
4150,530.42,369.471,2.53677,318.646,0.00190097
4151,530.599,387.039,2.29627,82.0533,0.00224933
4152,530.718,458.706,2.00191,105.064,0.00195176
4153,530.873,93.7078,4.19689,0.14534,0.00116913
4154,530.951,354.64,2.5662,39.6556,0.000708248
4155,531.041,445.139,2.61807,356.007,0.0011544
4156,531.043,302.861,2.40019,156.953,0.00164522
4157,531.193,120.114,1.9566,147.021,0.00105846
4158,531.242,391.922,2.46672,44.6235,0.00215327
4159,531.248,56.5461,2.28516,32.779,0.00140507
4160,531.297,434.969,3.64868,247.307,0.00115344
4161,531.428,264.339,2.01325,108.582,0.00187941
4162,531.428,264.339,2.01325,177.323,0.00187941
4163,531.79,19.2929,14.4885,73.5834,0.0200169
4164,531.827,396.037,2.23112,84.5179,0.00162088
4165,531.827,396.037,2.23112,189.661,0.00162088
4166,531.992,101.916,3.12297,350.624,0.00102521
4167,532.063,476.669,2.51069,315.243,0.00151257
4168,532.1,79.8079,2.58993,339.91,0.00127977
4169,532.108,284.642,2.6188,173.826,0.00119517
4170,532.13,276.764,2.41593,194.435,0.00175026
4171,532.264,451.008,2.42364,257.295,0.000873686
4172,532.424,125.887,3.23689,76.176,0.0014728
4173,532.424,125.887,3.23689,172.814,0.0014728
4174,532.498,360.838,1.98389,16.2846,0.00239963
4175,532.498,360.838,1.98389,220.115,0.00239963
4176,532.501,183.605,2.53588,150.488,0.000941047
4177,532.62,22.3165,3.13098,347.466,0.000940942
4178,532.745,375.389,3.14491,137.961,0.00134774
4179,532.759,49.9859,2.08596,39.6075,0.00221471
4180,532.791,455.251,3.03218,105.62,0.00158208
4181,533.012,149.02,2.40463,312.214,0.00226304
4182,533.04,60.0712,2.21006,3.53474,0.00131442
4183,533.04,60.0712,2.21006,65.6837,0.00131442
4184,533.068,231.025,6.51708,148.707,0.000792416
4185,533.143,172.35,4.86979,133.24,0.00104602
4186,533.247,176.824,1.83394,122.03,0.000827259
4187,533.455,202.791,2.56457,133.5,0.00171964
4188,533.567,336.146,9.45909,119.141,0.00153102
4189,533.567,336.146,9.45909,177.832,0.00153102
4190,533.912,111.103,1.84128,338.271,0.00120247
4191,534.247,392.803,2.16506,34.1327,0.00172413
4192,534.44,407.645,2.31391,90.5036,0.00194365
4193,534.595,181.1,2.14075,149.886,0.000927166
4194,534.766,339.009,3.83795,91.9745,0.00156185
4195,535.002,334.106,2.10916,182.608,0.00116366
4196,535.09,382.914,1.86415,34.4393,0.0016912
4197,535.134,27.8479,1.99611,356.908,0.00145525
4198,535.16,423.79,1.83609,163.615,0.00219896
4199,535.189,465.422,2.03356,101,0.00198157
4200,535.38,37.72,2.30598,117.852,0.00133202
4201,535.466,51.5011,2.07085,13.0884,0.00207666
4202,535.76,472.281,4.76256,96.8333,0.0031824
4203,535.798,301.408,2.1523,190.094,0.00176313
4204,535.814,138.749,8.30591,338.429,0.0024374
4205,535.823,272.067,2.05447,193.104,0.00184908
4206,535.933,157.995,2.20165,159.804,0.00076238
4207,536.292,79.7282,6.26871,338.621,0.00163165
4208,536.461,282.716,2.02626,215.716,0.00159866
4209,536.472,402.408,2.23346,44.9414,0.0015389
4210,536.488,94.7356,2.79502,3.88557,0.00116778
4211,536.515,322.761,2.65214,199.461,0.00254418
4212,536.969,254.062,3.56381,159.155,0.00192956
4213,537.014,261.493,2.15422,143.225,0.00163134
4214,537.025,452.851,2.66247,171.535,0.000860885
4215,537.14,238.389,2.50461,123.251,0.00112583
4216,537.14,238.389,2.50461,167.516,0.00112583
4217,537.238,440.797,1.90533,189.796,0.0014943
4218,537.344,188.331,1.89073,129.188,0.00113927
4219,537.567,178.617,2.32755,108.557,0.000885403
4220,537.567,178.617,2.32755,162.337,0.000885403
4221,537.764,330.437,2.90813,238.804,0.00150838
4222,538.129,269.27,2.30209,151.443,0.00147366
4223,538.431,274.632,2.47327,163.692,0.000896775
4224,538.6,36.5451,2.18439,21.9997,0.00196851
4225,538.608,288.171,2.23323,169.72,0.00121998
4226,538.679,183.786,3.7778,141.516,0.00124167
4227,538.971,185.35,2.16456,129.328,0.00123075
4228,539.001,280.622,1.96958,170.881,0.000723188
4229,539.08,371.972,2.03373,157.47,0.00184577
4230,539.269,62.9563,2.02362,355.62,0.00132938
4231,539.334,387.277,1.82131,1.18107,0.00170469
4232,539.344,437.102,1.95157,321.158,0.00115188
4233,539.35,20.5881,2.52341,31.7865,0.00103944
4234,539.35,20.5881,2.52341,283.12,0.00103944
4235,539.486,83.0023,1.86637,291.833,0.000958891
4236,539.486,83.0023,1.86637,321.838,0.000958891
4237,539.733,396.73,6.1139,76.7725,0.00139445
4238,539.829,393.142,3.16301,22.2684,0.00194041
4239,539.829,393.142,3.16301,180.566,0.00194041
4240,539.832,198.948,1.85948,125.245,0.00112112
4241,539.886,167.436,4.07939,124.99,0.00107733
4242,539.922,211.785,2.668,144.891,0.000962952
4243,540.178,351.431,2.31878,155.864,0.00209508
4244,540.358,33.208,7.52562,21.7913,0.00178234
4245,540.408,72.978,2.22029,341.359,0.000957797
4246,540.419,225.925,1.92652,162.132,0.00100401
4247,540.646,381.374,2.38755,8.82305,0.00279589
4248,540.757,443.05,4.29934,349.708,0.00246048
4249,540.939,12.9718,4.19015,89.5935,0.0176851
4250,540.941,12.0991,2.69372,89.7557,0.0183133
4251,541.061,403.357,2.56333,77.2084,0.00148107
4252,541.176,318.144,3.73183,193.227,0.00217753
4253,541.327,399.578,2.58431,77.2483,0.00181416
4254,541.712,23.9682,2.23148,30.4638,0.00164679
4255,541.898,449.63,7.38571,338.316,0.00167513
4256,541.909,459.064,3.79717,93.287,0.00216912
4257,542.059,127.183,2.73945,16.2511,0.00121039
4258,542.12,273.825,2.23278,164.977,0.00151825
4259,542.14,138.353,3.70671,144.466,0.000754024
4260,542.162,424.092,2.0136,25.5804,0.00144282
4261,542.162,424.092,2.0136,272.147,0.00144282
4262,542.241,471.07,2.06885,84.4086,0.00111506
4263,542.474,323.236,1.9672,162.083,0.00230683
4264,542.474,323.236,1.9672,225.754,0.00230683
4265,542.572,450.967,6.70075,86.8612,0.00167326
4266,542.572,450.967,6.70075,339.118,0.00167326
4267,542.584,93.8606,1.9221,344.299,0.000826305
4268,542.647,243.162,2.57773,164.728,0.00140263
4269,542.71,39.7181,1.96718,14.512,0.00193982
4270,542.71,39.7181,1.96718,80.8704,0.00193982
4271,543.048,122.077,4.31968,310.016,0.00130586
4272,543.066,173.843,1.80127,159.532,0.00115449
4273,543.09,70.9494,2.34549,342.495,0.000594289
4274,543.144,207.433,1.95001,93.1504,0.0017329
4275,543.144,207.433,1.95001,144.385,0.0017329
4276,543.259,435.747,2.7851,151.157,0.00145289
4277,543.259,435.747,2.7851,316.124,0.00145289
4278,543.324,350.346,2.44598,156.138,0.00163834
4279,543.414,213.584,1.89846,149.899,0.00111514
4280,543.421,282.776,2.0787,170.685,0.00163869
4281,543.479,150.851,3.04325,316.065,0.00207155
4282,543.487,211.052,2.54229,148.193,0.00107307
4283,543.652,124.383,12.7339,330.228,0.00173982
4284,543.66,236.789,3.92022,151.255,0.0021906
4285,543.936,294.082,2.1211,185.556,0.00137629
4286,544.047,334.869,3.13561,70.5943,0.00133939
4287,544.29,417.391,2.35549,177.372,0.00150081
4288,544.346,177.399,2.24333,147.728,0.0013565
4289,544.565,110.037,1.82201,2.27654,0.000988441
4290,544.591,220.175,1.90255,125.96,0.00132243
4291,544.591,220.175,1.90255,241.273,0.00132243
4292,544.614,250.189,2.60616,157.689,0.0016076
4293,544.906,296.678,12.8178,160.185,0.00094639
4294,544.933,130.754,2.00439,23.835,0.000720077
4295,545.07,21.2301,4.18361,1.76365,0.00137303
4296,545.104,426.603,2.66415,11.9712,0.00196524
4297,545.104,426.603,2.66415,345.502,0.00196524
4298,545.14,76.9701,2.23049,339.862,0.000849903
4299,545.172,342.32,1.9413,119.003,0.00161561
4300,545.206,183.639,5.63646,143.203,0.00154327
4301,545.323,93.8015,1.94347,335.966,0.00180155
4302,545.462,194.894,1.97415,147.156,0.00172143
4303,545.475,453.608,2.0351,358.566,0.00169316
4304,545.588,149.084,6.77893,302.308,0.00199767
4305,545.82,365.87,3.70358,113.912,0.00177593
4306,545.861,444.03,1.89371,356.857,0.00209077
4307,545.862,213.545,1.87574,159.264,0.00161607
4308,545.958,411.956,1.96193,85.8253,0.00154002
4309,546.04,319.374,2.47001,190.39,0.00136455
4310,546.049,338.9,2.75673,72.5916,0.00146223
4311,546.05,310.49,1.91129,190.534,0.00111061
4312,546.077,432.555,2.23319,329.761,0.00217479
4313,546.304,241.529,2.02412,72.4368,0.00162638
4314,546.318,273.615,1.92459,164.578,0.00136556
4315,546.454,349.392,2.26594,120.193,0.00135664
4316,546.615,366.57,2.51178,125.683,0.00176181
4317,546.711,285.491,1.91827,134.182,0.00236833
4318,546.831,75.3551,4.82207,335.999,0.000806576
4319,546.905,374.18,3.44566,148.005,0.00149377
4320,546.988,35.1375,1.89548,12.088,0.00132553
4321,547.054,322.341,2.10336,87.1976,0.00103838
4322,547.054,53.2638,2.32492,99.9628,0.00156722
4323,547.054,53.2638,2.32492,342.709,0.00156722
4324,547.164,325.437,1.84514,77.1803,0.00165134
4325,547.164,325.437,1.84514,197.004,0.00165134
4326,547.316,231.12,1.93367,135.807,0.00134805
4327,547.435,100.946,2.91033,311.279,0.00173794
4328,547.515,416.445,1.96566,174.223,0.00123517
4329,547.687,71.7458,2.16634,337.45,0.000903218
4330,547.879,138.425,3.47022,168.728,0.000917711
4331,547.904,278.159,3.51732,171.071,0.00197381
4332,548.089,169.328,2.61771,166.145,0.00149818
4333,548.155,416.105,3.21081,177.286,0.00121424
4334,548.175,92.7405,2.1924,333.915,0.00129741
4335,548.187,398.092,1.89485,56.6559,0.0016867
4336,548.509,346.235,2.00636,121.201,0.00160671
4337,548.611,20.2971,1.9216,1.16383,0.000585874
4338,548.694,333.638,2.57548,149.591,0.00121904
4339,548.961,201,2.18844,163.525,0.000863667
4340,549.103,49.9176,1.91246,342.509,0.00209982
4341,549.175,354.098,2.11082,299.55,0.00214534
4342,549.858,382.401,4.07694,166.936,0.00169866
4343,549.96,444.043,6.03482,209.818,0.00259807
4344,549.96,444.043,6.03482,340.953,0.00259807
4345,550.034,317.974,3.1618,131.913,0.00143996
4346,550.126,378.717,3.07837,185.968,0.00159598
4347,550.164,271.82,3.10348,170.174,0.00199597
4348,550.343,297.286,2.13437,157.573,0.000908936
4349,550.537,302.826,2.40881,182.228,0.00148796
4350,550.55,244.327,3.04982,144.806,0.000854129
4351,550.569,476.557,2.77714,188.792,0.00164326
4352,550.613,327.439,2.2711,181.801,0.00117818
4353,550.615,451.498,2.05202,69.975,0.0017633
4354,550.615,451.498,2.05202,162.328,0.0017633
4355,550.615,451.498,2.05202,286.265,0.0017633
4356,550.618,289.834,3.07792,167.759,0.00152307
4357,550.808,436.766,1.84214,26.7491,0.00200266
4358,550.808,436.766,1.84214,297.489,0.00200266
4359,550.981,170.271,1.81923,170.027,0.000892948
4360,551.147,198.384,2.23953,164.067,0.00111195
4361,551.345,309.462,2.01349,174.546,0.00172912
4362,551.65,119.561,2.02122,280.981,0.00154414
4363,551.65,119.561,2.02122,354.239,0.00154414
4364,551.752,444.157,4.12112,197.666,0.00258598
4365,551.787,190.994,1.96053,147.158,0.00176964
4366,551.821,244.052,2.05161,83.8218,0.000873006
4367,551.821,244.052,2.05161,221.426,0.000873006
4368,551.964,305.676,1.87124,108.012,0.00155755
4369,551.964,305.676,1.87124,145.715,0.00155755
4370,552.003,402.539,2.11176,104.397,0.000827438
4371,552.003,402.539,2.11176,152.841,0.000827438
4372,552.038,99.4688,2.72237,340.807,0.00188449
4373,552.076,456.545,2.38901,100.208,0.00156654
4374,552.112,432.614,3.19887,325.585,0.00193624
4375,552.19,419.868,2.12352,117.954,0.00192118
4376,552.288,260.885,1.9111,232.796,0.00156435
4377,552.352,210.026,1.86206,130.233,0.00100308
4378,552.442,214.163,1.92633,64.9265,0.000989528
4379,552.442,214.163,1.92633,125.838,0.000989528
4380,552.666,22.4214,1.86901,0.522194,0.00140974
4381,553.003,371.368,2.7708,123.306,0.00186257
4382,553.003,371.368,2.7708,168.223,0.00186257
4383,553.056,276.385,2.5438,165.925,0.00185846
4384,553.283,438.261,1.98076,174.523,0.00171507
4385,553.363,133.232,3.92592,302.259,0.00144184
4386,553.403,145.061,3.81036,160.151,0.00154691
4387,553.403,145.061,3.81036,341.801,0.00154691
4388,553.509,387.596,1.90845,77.0066,0.00200933
4389,553.549,380.326,2.00999,59.4254,0.00248955
4390,553.567,333.018,2.877,147.255,0.00118358
4391,553.586,350.836,2.40783,176.561,0.00161477
4392,553.634,264.764,2.63914,104.896,0.00147351
4393,553.634,264.764,2.63914,218.58,0.00147351
4394,553.738,286.537,2.55657,163.35,0.00122748
4395,553.825,295.583,2.62837,170.783,0.00128377
4396,553.832,51.2663,1.88157,152.821,0.00147904
4397,553.832,51.2663,1.88157,354.698,0.00147904
4398,554.004,397.048,2.16538,189.498,0.00227572
4399,554.318,464.723,4.58138,69.0928,0.00165607
4400,554.463,127.531,2.281,297.212,0.00146522
4401,554.473,172.819,2.04156,153.825,0.00103881
4402,554.788,347.222,2.68751,172.891,0.000981853
4403,554.928,215.501,2.16091,151.884,0.00145112
4404,554.946,417.445,1.97379,36.534,0.00248417
4405,554.946,417.445,1.97379,120.696,0.00248417
4406,554.953,212.169,2.10629,138.484,0.00117247
4407,555.143,85.9459,5.61282,323.487,0.00130359
4408,555.38,23.0367,1.99533,7.97081,0.00209632
4409,555.526,64.3283,2.13916,162.767,0.00127904
4410,555.76,388.169,4.033,155.538,0.001929
4411,555.947,374.202,2.03463,58.9458,0.00125604
4412,555.962,436.479,2.30615,339.087,0.00185341
4413,555.999,313.267,2.05106,151.267,0.00115778
4414,556.072,121.316,1.9797,353.078,0.001441
4415,556.12,189.968,2.98432,93.1741,0.000988948
4416,556.165,318.213,2.45306,150.234,0.00141943
4417,556.246,241.051,1.94615,116.112,0.00137959
4418,556.508,198.753,1.89375,153.087,0.000661005
4419,556.513,466.097,2.65667,92.3839,0.00184291
4420,556.566,426.19,4.62609,82.6905,0.0018002
4421,556.566,426.19,4.62609,129.755,0.0018002
4422,556.637,219.565,2.02556,151.216,0.00123368
4423,556.99,419.344,1.84701,39.1988,0.00171806
4424,556.996,159.849,5.66044,281.071,0.00159533
4425,557.101,386.624,1.89871,103.933,0.00205773
4426,557.308,390.709,2.05469,165.758,0.00175826
4427,557.315,393.82,2.02209,256.684,0.00154997
4428,557.362,206.446,9.39177,134.096,0.00250206
4429,557.44,288.878,2.3866,166.565,0.00134634
4430,557.502,257.176,2.56322,171.903,0.000834792
4431,557.502,257.176,2.56322,189.066,0.000834792
4432,557.545,141.638,3.37584,341.729,0.00153522
4433,557.549,40.0389,2.2186,2.0153,0.0012103
4434,557.557,209.593,2.76412,131.006,0.00164909
4435,557.56,476.618,1.89487,250.417,0.00119578
4436,557.673,114.857,1.98502,350.693,0.00156506
4437,557.773,16.1968,10.0826,88.134,0.0184485
4438,557.839,377.174,2.19249,169.44,0.00216093
4439,558.49,237.962,2.32659,119.179,0.00127346
4440,558.538,45.2028,1.91235,13.751,0.00069662
4441,558.592,302.933,1.94251,150.135,0.000663097
4442,558.69,471.205,4.46927,70.1556,0.00178542
4443,558.693,370.507,3.89947,174.627,0.00135917
4444,559.03,407.204,2.51316,162.95,0.00214216
4445,559.136,96.521,1.94737,213.685,0.00212586
4446,559.187,354.95,1.84633,175.299,0.00119519
4447,559.258,298.876,1.82831,158.741,0.000955668
4448,559.366,218.626,1.88862,150.991,0.00176674
4449,559.4,123.155,1.94655,17.2274,0.00230418
4450,559.543,147.465,2.33987,342.927,0.0010427
4451,559.565,311.581,2.23608,158.362,0.00136708
4452,559.567,118.288,1.98412,335.853,0.00114223
4453,559.62,330.502,3.36244,138.759,0.00128583
4454,559.706,268.164,2.11142,145.858,0.000600777
4455,559.925,459.145,4.74623,100.566,0.00330285
4456,559.934,82.6215,2.71745,190.127,0.000682079
4457,560.029,437.256,3.07215,314.43,0.00152582
4458,560.042,280.007,2.17882,169.988,0.000781508
4459,560.163,272.406,2.05931,175.299,0.0010102
4460,560.393,393.2,1.80366,115.871,0.00193538
4461,560.476,113.529,6.63177,318.431,0.000814603
4462,560.852,153.97,4.06361,0.336876,0.00136815
4463,560.886,389.294,2.63855,166.954,0.00268848
4464,560.905,263.576,1.83907,154.215,0.00131111
4465,560.942,103.227,1.96302,349.371,0.00173887
4466,560.969,201.1,2.67214,13.0717,0.00176969
4467,560.987,324.475,1.92449,123.047,0.00103987
4468,561.098,50.8374,3.05141,17.6744,0.0011798
4469,561.136,238.949,1.87876,54.6913,0.00110657
4470,561.411,44.8948,1.80116,2.00134,0.00160567
4471,561.46,347.831,1.96116,172.685,0.00170134
4472,561.462,376.022,2.98113,161.741,0.00163945
4473,561.48,205.004,2.73007,3.1094,0.00161441
4474,561.523,126.53,2.35972,15.896,0.00162023
4475,561.594,229.333,2.22757,186.365,0.00112329
4476,561.611,418.995,1.83135,150.922,0.00162081
4477,561.904,26.2232,2.15428,337.648,0.00255188
4478,562.07,288.158,1.97313,172.891,0.00173102
4479,562.247,464.694,2.89691,237.323,0.00169938
4480,562.264,443.369,2.45943,320.127,0.00197576
4481,562.364,396.576,1.91659,42.395,0.00139078
4482,562.364,396.576,1.91659,114.563,0.00139078
4483,562.49,94.7037,2.15392,151.711,0.00131709
4484,562.49,94.7037,2.15392,340.402,0.00131709
4485,562.56,274.452,1.79841,175.025,0.00100849
4486,562.799,402.324,2.53956,133.245,0.00137197
4487,562.835,270.152,1.8502,141.395,0.00145612
4488,562.945,434.483,2.15243,160.439,0.000982377
4489,563.027,245.024,1.79875,153.39,0.00161002
4490,563.227,193.467,2.13838,4.19842,0.00177292
4491,563.275,162.477,2.10113,336.734,0.00171861
4492,563.334,330.568,2.016,147.77,0.000881799
4493,563.476,210.404,1.99432,12.5954,0.00227404
4494,563.492,36.4171,1.91334,356.781,0.00126658
4495,563.524,189.974,2.14706,8.18703,0.00281074
4496,563.524,189.974,2.14706,133.965,0.00281074
4497,563.588,385.684,2.42204,155.124,0.000979205
4498,563.757,140.014,4.52097,50.3379,0.00112694
4499,563.757,140.014,4.52097,315.862,0.00112694
4500,563.892,390.59,2.08136,40.138,0.00148318
4501,563.892,390.59,2.08136,153.553,0.00148318
4502,563.917,45.1795,5.23824,359.635,0.000975014
4503,564.024,218.265,2.07689,348.624,0.000863165
4504,564.251,104.468,1.96177,350.159,0.00200399
4505,564.264,298.584,3.1883,149.432,0.0022667
4506,564.476,267.175,3.05654,162.993,0.00107156
4507,564.557,364.525,3.01745,151.706,0.00159929
4508,564.824,316.927,2.94029,165.689,0.000826554
4509,565.117,405.316,1.90198,149.959,0.00102259
4510,565.127,169.66,3.33534,291.803,0.00170706
4511,565.346,139.671,2.09947,8.21918,0.00125906
4512,565.47,227.305,2.04017,171.091,0.00145526
4513,565.717,429.535,2.04687,162.784,0.00123158
4514,565.728,91.8171,4.02844,19.0319,0.00131497
4515,565.853,41.2283,2.38773,348.728,0.00150052
4516,565.873,77.5236,2.2239,184.339,0.000779461
4517,566.109,328.147,2.634,150.179,0.000940922
4518,566.136,375.771,2.67755,169.565,0.00211949
4519,566.414,359.547,3.03239,155.474,0.00163195
4520,566.526,185.503,1.81984,144.457,0.00192322
4521,566.672,209.314,2.11399,8.70872,0.00177188
4522,566.7,19.6615,2.27365,146.494,0.00178888
4523,566.847,399.947,2.91603,137.271,0.00248744
4524,566.923,237.987,1.91198,167.357,0.002068
4525,567.106,103.127,1.94382,294.993,0.0010892
4526,567.106,103.127,1.94382,326.111,0.0010892
4527,567.159,146.002,2.37097,297.289,0.00108265
4528,567.159,146.002,2.37097,342.374,0.00108265
4529,567.187,51.1966,3.18944,17.8734,0.00158054
